partner_id,earnings_weekly,trip_count_monthly,avg_rating_last_90_days,cancellation_rate,zone,job_type,age,gender,rent_paid_last_12_months,utility_paid_last_12,app_logins_last_30_days,complaints_last_6_months,outstanding_loans
GIG1732,5840.64,156,5.0,0.079200053180027,Rural,Delivery,30,Male,12,10,23,0,58036.795019434365
GIG1733,5543.2,104,5.0,0.08106354930422206,Urban,Ride-sharing,26,Male,10,12,29,0,53743.47686616337
GIG1734,5060.0,110,4.85,0.06090649285139493,Semi-Urban,Ride-sharing,22,Male,9,10,24,0,36049.61659021159
GIG1735,7637.5,125,4.84,0.21142346371246856,Urban,Ride-sharing,34,Male,10,12,31,0,73591.36689644547
GIG1736,4656.960000000001,147,4.89,0.07775791899028134,Rural,Delivery,27,Female,11,10,31,0,43633.66737635437
GIG1737,5939.200000000001,128,4.8,0.08971732657489931,Rural,Ride-sharing,27,Female,8,10,27,0,48762.84696903827
GIG1738,5002.0,122,4.6,0.03645961869266492,Semi-Urban,Ride-sharing,22,Male,9,10,29,0,40377.170704428245
GIG1739,5616.0,120,4.69,0.16553027319728322,Semi-Urban,Delivery,32,Male,10,11,27,0,44450.872962041605
GIG1740,5438.049270733555,131,5.0,0.1300353337158504,Semi-Urban,Freelancer,31,Female,11,9,32,0,60784.564445393306
GIG1741,5864.846663265949,120,4.95,0.1001478335767165,Semi-Urban,Freelancer,42,Male,11,10,32,0,55506.38444843728
GIG1742,7200.056641102854,108,4.76,0.15850046943897547,Urban,Freelancer,58,Female,10,12,31,0,78949.6121536417
GIG1743,5215.200000000001,123,4.83,0.12639029611062033,Rural,Ride-sharing,31,Female,8,9,28,0,52238.678659562196
GIG1744,6240.0,130,4.73,0.15247947476158819,Semi-Urban,Ride-sharing,29,Male,12,11,31,0,47647.16788729119
GIG1745,4162.400000000001,121,4.98,0.07275438099526657,Rural,Ride-sharing,29,Female,9,12,27,1,30670.817377675914
GIG1746,9196.2,131,4.46,0.2681855613192837,Urban,Ride-sharing,37,Male,9,11,23,1,74173.32118563725
GIG1747,5783.400000000001,126,4.93,0.04344315012536262,Semi-Urban,Delivery,49,Female,12,9,24,0,50339.32077621351
GIG1748,5930.1401386413645,95,5.0,0.08923334453533702,Semi-Urban,Freelancer,45,Female,12,10,26,0,72087.31036237521
GIG1749,7706.400000000001,114,4.54,0.14067118545730822,Urban,Ride-sharing,45,Male,9,9,24,0,62085.44259527699
GIG1750,9336.6,126,4.55,0.13207270187598336,Urban,Ride-sharing,44,Female,9,11,25,0,67606.5176232944
GIG1751,4320.0,108,5.0,0.06509557751063544,Semi-Urban,Ride-sharing,33,Male,9,12,22,0,36377.21351221212
GIG1752,6626.88,118,4.8,0.04666802346630595,Urban,Delivery,34,Male,12,9,31,1,45301.630050137355
GIG1753,7563.157939971959,109,4.72,0.19979035063354283,Urban,Freelancer,57,Female,8,11,34,0,77798.30859070558
GIG1754,4320.0,96,4.88,0.15002544124944397,Semi-Urban,Ride-sharing,46,Male,9,12,26,0,37204.37192761327
GIG1755,7835.1,123,4.67,0.16065306472973828,Urban,Ride-sharing,30,Male,11,12,18,0,66780.30388379424
GIG1756,6146.01,103,4.43,0.07499516277571498,Urban,Delivery,32,Male,8,10,27,0,55258.58628075999
GIG1757,4883.76,119,5.0,0.06233336344836605,Rural,Delivery,30,Male,8,9,32,0,53376.7805361951
GIG1758,7371.0,126,4.59,0.03154813118331625,Urban,Ride-sharing,55,Male,10,9,31,0,60040.8121634589
GIG1759,5745.6,133,4.56,0.1267002004644324,Rural,Ride-sharing,21,Female,12,10,24,0,51959.54228071223
GIG1760,4305.6,115,4.74,0.18193009906825183,Rural,Delivery,39,Female,8,11,31,0,35814.638706650396
GIG1761,5368.0,122,4.85,0.10670090353646645,Rural,Ride-sharing,57,Female,12,10,30,0,47522.59425161253
GIG1762,4305.6,130,4.6,0.07515694110123855,Rural,Delivery,32,Female,11,10,46,0,38283.96902398984
GIG1763,5336.1,121,4.57,0.17209050468960635,Semi-Urban,Delivery,23,Male,9,9,29,0,35011.91863212155
GIG1764,6874.2,134,4.88,0.09039052980195336,Semi-Urban,Delivery,22,Male,8,9,25,0,55542.78464602037
GIG1765,4114.8,127,4.9,0.08872544734024672,Rural,Delivery,28,Male,12,10,32,0,39214.112810403996
GIG1766,6292.0,121,4.68,0.11952800912980553,Semi-Urban,Ride-sharing,22,Male,9,9,29,1,46871.226508358595
GIG1767,7280.0,130,4.94,0.08518822129569507,Semi-Urban,Ride-sharing,32,Male,12,9,37,0,54734.78083651556
GIG1768,7137.0,122,4.94,0.028179477879843897,Urban,Ride-sharing,21,Male,9,10,24,0,53733.25013940115
GIG1769,9193.6,136,4.86,0.05002332127615728,Urban,Ride-sharing,37,Female,10,10,22,0,78294.6253134518
GIG1770,6158.88,112,5.0,0.1045755913729857,Urban,Delivery,46,Female,9,10,22,0,50662.41615370086
GIG1771,4870.8,123,4.96,0.09605817929016283,Semi-Urban,Delivery,41,Male,11,9,25,0,43157.462645133855
GIG1772,6710.494566723393,121,4.68,0.07634533246385404,Urban,Freelancer,48,Female,9,12,23,0,68257.70291205806
GIG1773,8798.4,144,4.72,0.05193356308483622,Urban,Ride-sharing,26,Male,9,10,26,0,75311.17497411516
GIG1774,7041.06,118,4.4,0.05972987658279619,Urban,Delivery,38,Male,11,9,27,1,65327.157432003056
GIG1775,7166.25,125,4.46,0.2741422771414489,Urban,Delivery,24,Male,9,10,30,1,54980.304057172456
GIG1776,6044.813479764586,104,4.88,0.00956873581971577,Semi-Urban,Freelancer,48,Female,9,10,32,0,71860.32936107481
GIG1777,7221.6,136,4.68,0.16591255346830042,Semi-Urban,Delivery,58,Male,8,11,25,0,65169.58960662248
GIG1778,7168.0,128,5.0,0.0685849790189661,Semi-Urban,Ride-sharing,31,Male,11,11,27,0,67617.96508802343
GIG1779,7319.52,136,4.55,0.08853498340569443,Urban,Delivery,31,Male,11,10,26,1,59346.81755502059
GIG1780,5701.8,102,4.67,0.28959346593749463,Urban,Ride-sharing,49,Male,11,11,26,0,41900.80718876518
GIG1781,7076.0,122,4.31,0.17012729657045014,Semi-Urban,Ride-sharing,52,Male,9,11,21,0,56247.48420114826
GIG1782,6708.0,120,5.0,0.12922729169612368,Urban,Ride-sharing,20,Male,12,11,33,0,53864.96660155354
GIG1783,6885.0,135,4.57,0.11249996546420972,Semi-Urban,Ride-sharing,33,Female,8,10,34,0,54289.190166213906
GIG1784,6566.040000000001,122,4.15,0.3000530378816874,Urban,Delivery,52,Female,9,11,36,0,54529.225326071406
GIG1785,8145.540000000001,118,5.0,0.031416317453614534,Urban,Delivery,59,Male,9,11,27,0,64802.07357327171
GIG1786,5346.0,110,4.98,0.017512756120735908,Semi-Urban,Delivery,23,Female,10,12,31,0,40075.762023766365
GIG1787,6233.76,111,4.89,0.20888956387860946,Urban,Delivery,48,Female,10,10,28,0,45077.687523783134
GIG1788,7078.5,121,4.76,0.17022551559024293,Urban,Delivery,39,Male,8,9,31,0,61505.49779631154
GIG1789,6317.6,149,4.84,0.10275756930513054,Rural,Ride-sharing,29,Female,8,11,29,0,64809.99718463444
GIG1790,5080.320000000001,126,5.0,0.042989960412268685,Rural,Delivery,20,Male,11,11,35,0,49868.4601196868
GIG1791,2879.28,93,4.78,0.1971727992874622,Rural,Delivery,51,Female,12,12,34,0,28608.99644364574
GIG1792,5760.0,120,5.0,0.10946675057063947,Semi-Urban,Ride-sharing,56,Male,10,11,33,0,45666.00968703791
GIG1793,7611.0,129,4.73,0.15308748063233715,Semi-Urban,Ride-sharing,25,Female,9,9,30,0,59860.037617104215
GIG1794,7540.0,116,5.0,0.08707700823497878,Urban,Ride-sharing,35,Male,12,11,26,0,56694.28034758828
GIG1795,8174.400000000001,131,4.61,0.1416338680482889,Urban,Ride-sharing,44,Female,8,11,27,0,74036.57916314277
GIG1796,9409.82441169413,134,4.91,0.11650233397164265,Urban,Freelancer,28,Female,9,9,31,0,106314.84919320463
GIG1797,7621.900000000001,143,4.79,0.15421545631742728,Urban,Ride-sharing,40,Male,11,10,30,0,58789.86756653193
GIG1798,3719.5200000000004,123,5.0,0.2016545125053151,Rural,Delivery,46,Female,9,10,23,0,39291.6382540318
GIG1799,7576.400000000001,124,5.0,0.0364320991831013,Urban,Ride-sharing,26,Female,9,11,35,0,50551.76083105208
GIG1800,5475.6,117,4.6,0.10550976687261206,Urban,Delivery,53,Male,9,11,33,0,41418.76988907711
GIG1801,5674.5,97,4.84,0.06082814082443214,Urban,Ride-sharing,59,Female,10,9,30,0,44552.5566961472
GIG1802,5928.0,114,5.0,0.04133136219766926,Urban,Ride-sharing,36,Female,8,11,30,0,52211.61064206279
GIG1803,4343.040000000001,116,4.96,0.1832305651173545,Rural,Delivery,50,Male,11,9,39,0,36272.597433243915
GIG1804,12331.197288544516,128,4.75,0.17811661982049207,Urban,Freelancer,33,Male,12,11,23,0,133809.2422477282
GIG1805,6606.6,121,5.0,0.06405240179849252,Urban,Ride-sharing,21,Male,8,12,28,2,53887.90254695415
GIG1806,6435.0,125,4.97,0.055294029300738616,Urban,Delivery,55,Male,10,9,27,0,50233.138929037435
GIG1807,6261.680368050544,108,5.0,0.013944496312048039,Urban,Freelancer,35,Male,9,10,34,0,60526.140280793436
GIG1808,5310.0,125,4.5,0.1092590730651717,Rural,Delivery,52,Male,9,10,26,0,65807.95221345262
GIG1809,3744.6519841793493,116,4.9,0.12840658128063143,Rural,Freelancer,43,Male,10,12,33,0,44370.88484489833
GIG1810,5370.3,117,4.72,0.04175850650014357,Semi-Urban,Delivery,55,Male,10,12,29,0,43729.59152184569
GIG1811,5640.0,120,4.75,0.1859439134116689,Semi-Urban,Ride-sharing,56,Male,9,12,31,0,44377.85561774676
GIG1812,7415.796585130286,125,4.97,0.15526443175003057,Semi-Urban,Freelancer,31,Male,10,10,23,0,84368.14230785772
GIG1813,7659.3539972903545,126,4.94,0.052693655870673456,Semi-Urban,Freelancer,52,Female,11,12,28,0,79377.57468502744
GIG1814,8552.7,129,4.78,0.08736490098015294,Urban,Ride-sharing,49,Male,8,10,31,0,71960.22910456001
GIG1815,4136.0,110,3.82,0.3176421728164913,Rural,Ride-sharing,41,Male,9,10,37,1,43649.53552612268
GIG1816,5941.956129977717,136,5.0,0.02583479968061843,Semi-Urban,Freelancer,55,Female,8,10,33,0,63058.13170968155
GIG1817,4121.6,112,4.79,0.04401910951806661,Rural,Ride-sharing,35,Male,11,12,25,0,43415.659064419226
GIG1818,5294.7,111,5.0,0.02409680130123556,Semi-Urban,Delivery,53,Female,9,12,32,0,39821.785928780344
GIG1819,7544.16,124,4.48,0.03962991048737279,Urban,Delivery,59,Male,8,11,30,1,55349.6422454934
GIG1820,4118.400000000001,117,4.44,0.16825142567498858,Rural,Ride-sharing,59,Male,10,12,43,0,39253.82334817823
GIG1821,3801.6000000000004,99,4.94,0.023137712938059756,Rural,Ride-sharing,56,Male,11,10,36,0,33831.10682488437
GIG1822,6081.660000000001,113,4.98,0.10592248832151661,Urban,Delivery,54,Male,10,12,31,0,50867.54746919244
GIG1823,8136.180000000001,122,4.98,0.12173656971675609,Urban,Delivery,52,Male,9,11,31,0,63732.475136552224
GIG1824,3778.5600000000004,128,5.0,0.06173353233103373,Rural,Delivery,20,Male,9,11,30,1,46499.54096695778
GIG1825,6296.9400000000005,117,5.0,0.1894912963308076,Urban,Delivery,43,Female,12,10,36,0,43717.90703197158
GIG1826,3928.32,124,4.81,0.05274056201658941,Rural,Delivery,39,Female,12,9,34,0,43689.643934628264
GIG1827,4237.2,107,4.87,0.11326193807240222,Semi-Urban,Delivery,34,Male,11,10,25,0,36362.93260968363
GIG1828,4123.126826434682,107,5.0,0.07475200319472089,Semi-Urban,Freelancer,40,Female,12,9,21,0,30131.286335555946
GIG1829,6862.05,115,4.64,0.17764401944799377,Urban,Delivery,24,Male,9,12,32,0,59682.94146028033
GIG1830,6888.960000000001,128,5.0,0.08945788589879954,Urban,Delivery,43,Male,8,10,30,0,54282.96886440422
GIG1831,6706.8,138,4.72,0.15030270071087873,Semi-Urban,Delivery,20,Female,12,10,27,0,53586.92094156577
GIG1832,6555.0,115,4.02,0.27479387680072,Semi-Urban,Ride-sharing,41,Male,11,10,25,0,53292.16238442331
GIG1833,7602.66,114,4.74,0.11649862657853118,Urban,Delivery,41,Male,9,11,34,0,61843.79609533744
GIG1834,7078.5,121,4.05,0.47477175171789915,Urban,Ride-sharing,47,Male,11,9,30,0,47934.44139734737
GIG1835,5768.84597381863,115,4.36,0.0762683551353731,Rural,Freelancer,22,Female,8,12,30,1,70693.8339315494
GIG1836,6288.3,137,4.79,0.06594608079802823,Semi-Urban,Delivery,43,Male,11,10,24,0,51727.597135919605
GIG1837,5475.6,117,5.0,0.0576087202392159,Semi-Urban,Delivery,49,Male,10,9,33,0,38075.23142761168
GIG1838,3312.0,115,4.93,0.057434733968021,Rural,Delivery,34,Female,9,12,22,0,27562.953825355064
GIG1839,8915.4,127,4.8,0.03695592748009017,Urban,Ride-sharing,56,Female,8,9,31,0,70011.71349029297
GIG1840,5540.400000000001,114,4.98,0.06714083899464698,Semi-Urban,Delivery,40,Female,12,11,38,0,55655.64827490846
GIG1841,4867.2,104,4.75,0.0901576984507022,Semi-Urban,Delivery,38,Male,12,11,29,1,43582.08073298881
GIG1842,6757.040074418775,126,4.35,0.3358657255579668,Urban,Freelancer,42,Female,10,10,23,0,70100.51729303224
GIG1843,8143.200000000001,108,4.66,0.08172786447595831,Urban,Ride-sharing,35,Male,8,10,33,0,70564.67434986394
GIG1844,7460.041975030795,119,4.66,0.1381183388343305,Semi-Urban,Freelancer,32,Female,10,9,31,0,77538.02935489091
GIG1845,5819.76,137,4.7,0.1403140362298592,Rural,Delivery,58,Female,8,11,33,0,53205.61442845868
GIG1846,7516.6,118,4.5,0.055068845736961955,Urban,Ride-sharing,24,Male,11,12,18,1,48424.943108864216
GIG1847,7757.1,117,4.54,0.05402728007818874,Urban,Ride-sharing,30,Female,9,11,35,0,60210.430584139576
GIG1848,10267.688400283234,137,4.84,0.038876369811107904,Urban,Freelancer,53,Male,10,10,26,0,103069.72279371141
GIG1849,4078.08,118,5.0,0.09877412650086825,Rural,Delivery,45,Male,11,11,35,0,42459.454238551414
GIG1850,4716.0,131,4.59,0.27142308658257336,Semi-Urban,Delivery,23,Male,8,9,37,0,35579.22293773773
GIG1851,7023.885184403714,128,4.66,0.15682865557588307,Urban,Freelancer,22,Female,11,12,33,0,80066.89622029704
GIG1852,6084.0,100,4.78,0.10187635135738318,Urban,Delivery,25,Female,9,10,32,0,48822.331938225965
GIG1853,5247.0,110,4.73,0.045048729261108963,Semi-Urban,Delivery,59,Male,12,9,23,0,45779.616780466305
GIG1854,6118.0,133,5.0,0.013683591177275613,Semi-Urban,Ride-sharing,58,Female,8,9,27,0,52268.6246145407
GIG1855,5952.960000000001,106,5.0,0.08420769578193656,Urban,Delivery,43,Female,8,10,22,0,43084.88203443285
GIG1856,5840.64,104,4.43,0.23944707046945116,Urban,Delivery,58,Female,8,11,28,1,46656.64815046408
GIG1857,4806.900000000001,109,4.77,0.10167495354945702,Semi-Urban,Delivery,53,Female,8,12,24,0,41241.98801628886
GIG1858,8957.52,132,4.4,0.05102009475490225,Urban,Delivery,34,Male,11,9,34,0,66971.72486171883
GIG1859,9939.138656214167,129,4.79,0.1305213224977016,Urban,Freelancer,32,Male,11,12,27,1,111199.45217436935
GIG1860,4256.84577181788,134,4.98,0.035271109783573895,Rural,Freelancer,55,Male,11,12,25,0,53636.67936906117
GIG1861,5100.0,100,4.98,0.1326981702634464,Semi-Urban,Ride-sharing,57,Female,12,10,25,0,36494.46060964492
GIG1862,5800.6,97,4.88,0.12359579943502469,Urban,Ride-sharing,37,Male,8,9,41,0,53640.815881817995
GIG1863,3967.2000000000003,95,4.5,0.1188961569597267,Rural,Delivery,45,Male,9,10,22,0,42899.40265937636
GIG1864,5508.0,120,4.41,0.11568782176300374,Semi-Urban,Delivery,37,Female,11,10,30,0,43849.71774483061
GIG1865,6656.0,128,4.89,0.12895854197689116,Urban,Ride-sharing,50,Male,8,9,31,0,58298.3665246768
GIG1866,7187.229313190111,117,4.59,0.230816167533386,Urban,Freelancer,29,Male,10,10,26,0,70558.72197460794
GIG1867,4988.0,116,4.92,0.09992424524184088,Semi-Urban,Ride-sharing,40,Male,11,12,23,0,33187.87197918425
GIG1868,3653.28,118,4.61,0.1569391826346558,Rural,Delivery,26,Male,10,12,30,0,40653.278130457475
GIG1869,4717.4400000000005,126,4.86,0.16675933752288657,Rural,Delivery,35,Female,9,9,32,0,37402.47869494747
GIG1870,7148.7,117,4.89,0.03528524532816016,Urban,Ride-sharing,22,Female,12,12,36,1,51075.24357508434
GIG1871,4920.0,120,4.61,0.15088972346907717,Semi-Urban,Ride-sharing,58,Male,9,9,31,0,35481.90845568033
GIG1872,7150.0,130,4.6,0.08249506470455555,Semi-Urban,Ride-sharing,22,Male,10,9,31,0,56131.798765868814
GIG1873,5007.6,107,4.99,0.08057804683282879,Urban,Delivery,55,Male,11,9,35,0,37300.71257839094
GIG1874,6895.513378898759,122,5.0,0.022220551118176928,Semi-Urban,Freelancer,42,Male,10,10,28,0,76714.60579512833
GIG1875,6279.0,115,4.82,0.15217904944998076,Urban,Ride-sharing,45,Female,10,9,35,0,46290.279368798394
GIG1876,6669.0,114,4.75,0.014900920033251077,Urban,Ride-sharing,42,Female,9,9,28,0,59398.012740381906
GIG1877,3312.7200000000003,107,5.0,0.06311929312658866,Rural,Delivery,27,Male,9,10,26,0,31326.0765103771
GIG1878,4127.76,117,4.8,0.024080986284467653,Rural,Delivery,49,Male,10,12,30,0,35961.82261414982
GIG1879,5115.6,116,4.92,0.12125070380672437,Semi-Urban,Delivery,50,Female,11,12,34,1,45003.2588259095
GIG1880,5645.900000000001,101,4.88,0.22059241935873025,Urban,Ride-sharing,43,Male,10,11,41,0,45915.28594481967
GIG1881,6309.900000000001,123,4.85,0.08826168791847468,Semi-Urban,Delivery,29,Female,8,10,32,0,50634.51170883049
GIG1882,6588.030645717541,151,4.66,0.08093727386852645,Semi-Urban,Freelancer,42,Male,8,9,34,1,59623.901479629356
GIG1883,6640.92,129,4.54,0.12941426467112335,Urban,Delivery,34,Male,11,12,38,0,62840.64853947274
GIG1884,5964.0,142,5.0,0.158900478035901,Semi-Urban,Ride-sharing,41,Female,12,9,33,0,45188.53892328308
GIG1885,7041.06,118,4.92,0.14215148744974387,Urban,Delivery,28,Female,10,9,35,0,61367.2371637342
GIG1886,6655.0,121,4.29,0.16474261976598228,Semi-Urban,Ride-sharing,57,Male,12,12,26,1,57664.69240596881
GIG1887,7093.710000000001,129,4.3,0.3102417620164666,Urban,Delivery,57,Male,12,9,23,0,57528.10628478815
GIG1888,9480.9,143,4.73,0.05468198197509118,Urban,Ride-sharing,50,Male,11,12,37,0,78114.58202322034
GIG1889,6240.0,120,4.74,0.01589025367979195,Urban,Ride-sharing,25,Female,8,12,27,0,50649.069756668716
GIG1890,6350.76,118,5.0,0.025721335715922382,Urban,Delivery,43,Male,12,9,21,0,56311.40401784566
GIG1891,5720.0,110,4.88,0.01859971798724533,Urban,Ride-sharing,40,Female,9,10,31,0,42769.87032876691
GIG1892,6604.0,127,4.55,0.26042952842847167,Urban,Ride-sharing,59,Male,10,11,21,0,56627.6831117128
GIG1893,5324.400000000001,116,4.66,0.048586770773096755,Semi-Urban,Delivery,21,Male,8,10,28,0,41033.85136947443
GIG1894,5454.540000000001,111,4.87,0.10118256049116538,Urban,Delivery,35,Male,9,11,27,0,47348.330339220985
GIG1895,5236.0,119,4.6,0.2700167218959066,Semi-Urban,Ride-sharing,22,Male,9,9,24,0,39908.98082919183
GIG1896,8543.6,124,4.85,0.06802346995564051,Urban,Ride-sharing,51,Male,9,12,34,0,68212.93796029846
GIG1897,5306.400000000001,134,4.86,0.03324075388222935,Rural,Delivery,42,Male,12,11,30,0,50390.55969757446
GIG1898,5659.2,131,4.6,0.22696156517850843,Semi-Urban,Delivery,27,Male,11,10,31,0,38992.21505841592
GIG1899,6083.848007649101,133,4.97,0.07653630265456099,Semi-Urban,Freelancer,49,Female,9,9,37,0,55631.752062274696
GIG1900,9325.734821305532,123,4.73,0.050211666659223435,Urban,Freelancer,23,Female,11,10,27,1,97169.77799630167
GIG1901,4770.900000000001,93,4.63,0.12416189717243784,Semi-Urban,Delivery,58,Male,11,11,34,0,42145.35436384074
GIG1902,6306.183110197019,115,4.6,0.1500157280893807,Urban,Freelancer,42,Female,10,12,31,0,56600.316737858266
GIG1903,5382.0,100,4.91,0.05705465066061196,Urban,Delivery,38,Male,9,9,23,0,42774.03971716792
GIG1904,7938.45,115,4.84,0.08128097946495122,Urban,Delivery,41,Male,9,12,28,1,60466.294207056926
GIG1905,8405.800000000001,122,4.74,0.14438057742204433,Urban,Ride-sharing,35,Male,9,11,34,1,67275.28338157732
GIG1906,5412.0,132,4.65,0.07910859271955187,Semi-Urban,Ride-sharing,59,Male,11,11,30,0,35973.15367019194
GIG1907,8301.15,129,4.92,0.09573852385270785,Urban,Delivery,57,Female,10,10,22,0,72252.32846215794
GIG1908,4403.2,128,4.8,0.0896263697285011,Rural,Ride-sharing,57,Female,11,9,29,0,43033.31326810112
GIG1909,7265.7,115,4.91,0.06528648901556465,Urban,Delivery,47,Female,8,10,24,0,54802.15713479712
GIG1910,4715.0,115,4.73,0.1011490614299763,Semi-Urban,Ride-sharing,52,Male,11,10,21,0,40834.64313186015
GIG1911,5151.6,106,4.21,0.283526597680402,Semi-Urban,Delivery,22,Male,8,11,27,0,47611.80586137916
GIG1912,7623.900778171594,135,4.83,0.039093843636924766,Semi-Urban,Freelancer,51,Female,8,9,24,0,82583.26585079732
GIG1913,6782.392350966177,130,4.86,0.09345052862479376,Urban,Freelancer,22,Female,10,11,28,0,70294.99038361975
GIG1914,5540.400000000001,135,4.84,0.04687553419416789,Rural,Delivery,53,Male,8,12,40,0,67160.31921784312
GIG1915,5920.2,110,5.0,0.08873191934154202,Urban,Delivery,56,Male,9,10,33,0,53333.61214201047
GIG1916,9992.30509690606,132,5.0,0.006065096911193168,Urban,Freelancer,22,Female,12,10,28,0,105470.63038186441
GIG1917,6817.2,114,4.73,0.14858561761157488,Urban,Ride-sharing,33,Male,11,12,33,0,53615.16213644849
GIG1918,8746.663025760483,117,4.73,0.11237478705499787,Urban,Freelancer,50,Male,9,9,19,0,85066.7926576501
GIG1919,3892.32,106,4.98,0.014583586346937993,Rural,Delivery,28,Male,10,11,30,0,29687.146517010795
GIG1920,7194.330000000001,143,5.0,0.07024161869418435,Urban,Delivery,39,Male,8,10,28,1,52040.017852283265
GIG1921,7280.0,130,4.84,0.026167799685658955,Semi-Urban,Ride-sharing,58,Female,9,11,25,0,65768.74441223346
GIG1922,6890.400000000001,132,4.76,0.020322021419665704,Semi-Urban,Delivery,27,Male,10,9,30,0,59476.32030426341
GIG1923,7353.0,129,5.0,0.06576988988080656,Semi-Urban,Ride-sharing,37,Female,11,9,32,0,53465.326368164955
GIG1924,5564.880000000001,131,4.72,0.006791863599917294,Rural,Delivery,27,Male,8,10,26,0,57304.87183416355
GIG1925,8372.0,115,4.32,0.1207051025124639,Urban,Ride-sharing,53,Male,10,11,33,1,66471.38526798299
GIG1926,6977.88,142,4.81,0.02844663640239106,Urban,Delivery,45,Male,11,11,28,0,42553.52106705891
GIG1927,5758.740000000001,107,4.4,0.2637517000663346,Urban,Delivery,42,Female,10,9,36,0,54086.583343472805
GIG1928,10247.071563293672,138,4.1,0.27008753919984424,Urban,Freelancer,46,Male,10,10,32,0,110905.18935458768
GIG1929,7187.7,97,4.83,0.1938478327672932,Urban,Ride-sharing,36,Male,11,9,30,0,60551.30718308201
GIG1930,5022.821755139526,136,4.94,0.08579987118667404,Rural,Freelancer,57,Female,9,9,33,0,54080.91122455837
GIG1931,4284.0,105,4.82,0.04813305863683784,Rural,Ride-sharing,28,Male,10,11,29,0,38089.131567832526
GIG1932,5085.0,113,4.75,0.2825694186473391,Semi-Urban,Ride-sharing,59,Male,8,11,38,0,42275.378904080884
GIG1933,6143.67,89,4.82,0.07084246699500225,Urban,Delivery,24,Female,11,12,31,0,41469.57350778967
GIG1934,7833.8,131,5.0,0.02397030970054537,Urban,Ride-sharing,55,Male,11,10,26,0,69396.85706181094
GIG1935,8585.2,127,4.94,0.08852088347903783,Urban,Ride-sharing,46,Male,8,12,33,0,66860.39338547863
